movieId,title
3440,Chuck & Buck
3489,The Five Senses
3552,The Wisdom of Crocodiles
3594,The In Crowd
3617,What Lies Beneath
3623,Pokémon: The Movie 2000
3624,Criminal Lovers
3717,Anatomy of a Murder
3785,Freejack
3916,Greaser's Palace
3948,H.O.T.S.
3977,Knightriders
3988,Mackenna's Gold
4018,Sinbad and the Eye of the Tiger
4022,Two Women
4025,What About Bob?
4132,White Sands
4149,Breaker Morant
4246,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
4270,Interiors
4306,Love and Death
4308,The Official Story
4310,The Other Side of Sunday
4447,Pot o' Gold
4718,Tampopo
4878,Thomas and the Magic Railroad
4896,Nutty Professor II: The Klumps
4963,The Girl on the Bridge
4979,Wonderland
4993,Autumn in New York
5103,Coyote Ugly
5110,Hollow Man
5283,Space Cowboys
5299,Better Living
5349,Mad About Mambo
5418,Psycho Beach Party
5445,Saving Grace
5459,Black Sabbath
5481,The Brain That Wouldn't Die
5502,Bronco Billy
5505,The Crush
5620,Kelly's Heroes
5679,Phantasm II
5816,Phantasm III: Lord of the Dead
5989,Phantasm IV: Oblivion
6297,Pumpkinhead
6333,Air America
6377,Sleepaway Camp
6383,Steel Magnolias
6502,...And God Created Woman
6539,Easy Money
6549,Ilsa: She Wolf of the SS
6593,Silent Fall
6863,The Spiral Staircase
7147,What Ever Happened to Aunt Alice?
7149,Margaret Cho: I'm the One That I Want
7293,The Tao of Steve
7320,The Tic Code
7444,Aimee & Jaguar
8131,An Affair of Love
8366,The Autumn Heart
8368,Bless the Child
8533,Cecil B. Demented
8636,The Eyes of Tammy Faye
8722,The Opportunists
8784,The Replacements
8807,About Adam
8937,The Cell
8961,Godzilla 2000
31685,The Original Kings of Comedy
33085,Sunset Strip
34162,All the Rage
34336,The Naked Gun: From the Files of Police Squad!
36525,The Naked Gun 2½: The Smell of Fear
37384,Our Town
38798,Shane
40819,"Suddenly, Last Summer"
41569,Cat Ballou
41997,A Couch in New York
42725,The Devil Rides Out
44004,Jerry and Tom
45517,Supergirl
45672,X: The Unknown
45720,The Art of War
45722,The Ballad of Ramblin' Jack
46530,Phish: Bittersweet Motel
46976,Bring It On
47099,Catfish in Black Bean Sauce
48385,The Crew
48412,Love & Sex
48516,Steal This Movie
49130,Went to Coney Island on a Mission from God... Be Back by Five
49274,Skipped Parts
49286,Highlander: Endgame
49824,Backstage
50802,Turn It Up
51084,Anatomy
52245,Nurse Betty
52458,Alone
52722,The Watcher
53125,The Way of the Gun
1,Almost Famous
111,Bait
150,Circus
153,Crime + Punishment in Suburbia
165,Duets
231,Goya in Bordeaux
266,Urbania
296,Uninvited Guest
300,The Specials
318,Under Suspicion
339,Prince of Central Park
344,Urban Legends: Final Cut
349,Woman on Top
457,Dancer in the Dark
588,Best in Show
590,Beautiful
593,Barenaked in America
595,The Broken Hearts Club: A Romantic Comedy
2483,Girlfight
1,Remember the Titans
3,Hellraiser
6,Hellbound: Hellraiser II
16,Hellraiser III: Hell on Earth
19,"Faraway, So Close!"
21,Beach Party
24,Bikini Beach
29,Return of the Fly
32,Pajama Party
44,Stranger Than Paradise
47,Voyage to the Bottom of the Sea
50,Fantastic Voyage
63,Abbott and Costello Meet Frankenstein
65,The Bank Dick
69,Creature from the Black Lagoon
70,The Giant Gila Monster
88,The Invisible Man
104,The Killer Shrews
105,Kronos
112,Phantom of the Opera
122,Runaway
135,The Slumber Party Massacre
145,Slumber Party Massacre II
150,Slumber Party Massacre III
153,Sorority House Massacre
158,Sorority House Massacre II
160,Bamboozled
163,Bootmen
165,Digimon: The Movie
173,Get Carter
174,Get Carter
177,Meet the Parents
180,Requiem for a Dream
184,Tigerland
188,Two Family House
196,The Contender
198,Dr. T and the Women
204,Just Looking
216,The Ladies Man
223,Lost Souls
231,Billy Jack
253,Billy Jack Goes to Washington
260,The Time Machine
261,Haunted
267,Ghoulies
273,Ghoulies II
292,The Unsinkable Molly Brown
296,The Adventures of Ichabod and Mr. Toad
303,The Strange Love of Martha Ivers
316,Detour
317,Billy Elliot
318,Bedazzled
329,Pay It Forward
332,The Beyond
333,The Private Eyes
337,The Legend of Drunken Master
339,Book of Shadows: Blair Witch 2
344,The Little Vampire
350,Lucky Numbers
352,Stardom
353,Charlie's Angels
356,The Legend of Bagger Vance
364,Little Nicky
366,Men of Honor
367,Red Planet
368,What's Cooking?
372,You Can Count on Me
377,Diamonds Are Forever
379,The Eagle Has Landed
382,The 6th Day
383,Bounce
416,How the Grinch Stole Christmas
435,One Day in September
440,Rugrats in Paris: The Movie
441,102 Dalmatians
442,Malena
448,Quills
457,Unbreakable
473,Boys Life 3
479,"Crouching Tiger, Hidden Dragon"
480,Dungeons & Dragons
481,Proof of Life
489,Vertical Limit
494,The Bounty
500,Code of Silence
502,"Planes, Trains and Automobiles"
507,She's Having a Baby
512,Secrets of the Heart
520,The Living Daylights
544,The Transformers: The Movie
550,Wall Street
551,Born on the Fourth of July
552,Talk Radio
553,Brewster's Millions
586,Snatch
587,Punchline
588,Mr Accident
589,Chocolat
592,"Dude, Where’s My Car?"
593,The Emperor's New Groove
608,Pollock
611,What Women Want
648,Finding Forrester
653,The Gift
671,Before Night Falls
714,Cast Away
719,The Family Man
724,The House of Mirth
733,Miss Congeniality
736,Nowhere to Hide
737,"O Brother, Where Art Thou?"
741,Songcatcher
742,State and Main
743,Dracula 2000
748,All the Pretty Horses
778,An Everlasting Piece
780,Thirteen Days
784,Traffic
785,The Claim
788,Shadow of the Vampire
799,House of Games
802,Kill Me Again
829,Annie
832,Don't Tell Mom the Babysitter's Dead
839,An Officer and a Gentleman
880,The Alamo
886,At Close Range
968,Breaker! Breaker!
996,Breakheart Pass
1027,Friendly Persuasion
1036,Gettysburg
1037,Imaginary Crimes
1042,Rancho Deluxe
1049,The St  Francisville Experiment
1061,Antitrust
1064,Double Take
1089,Save the Last Dance
1091,Panic
1097,The Pledge
1100,Kids World
1127,The Personals
1135,The Amati Girls
1136,Love Field
1193,The Man in the Moon
1196,Mystic Pizza
1198,Prelude to a Kiss
1200,Coffy
1201,Foxy Brown
1210,I'm Gonna Git You Sucka
1214,Untamed Heart
1215,Sugar & Spice
1222,The Wedding Planner
1240,Amy
1258,Dog Run
1259,Faithless
1261,The Invisible Circus
1265,The Legend of Rita
1266,A Monkey's Tale
1270,Two Ninas
1278,"Harry, He's Here To Help"
1291,Amazing Grace and Chuck
1320,Amazon Women on the Moon
1321,Baby Boom
1339,Back to the Beach
1356,Barfly
1358,Best Seller
1370,Beverly Hills Cop II
1377,Beverly Hills Cop
1378,The Big Easy
1379,Big Shots
1385,The Big Town
1387,Born in East L.A.
1388,The Brave Little Toaster
1391,Can't Buy Me Love
1393,Cherry 2000
1405,Cop
1407,Critical Condition
1409,Cry Freedom
1429,Curse
1431,Dead of Winter
1454,The Dead
1461,Death Before Dishonor
1476,Disorderlies
1479,Dogs in Space
1485,Eddie Murphy Raw
1488,Empire of the Sun
1499,Ernest Goes to Camp
1500,The Evil Dead
1513,Extreme Prejudice
1517,Family Viewing
1527,Five Corners
1544,Flowers in the Attic
1552,The Fourth Protocol
1562,Gardens of Stone
1573,Julia and Julia
1580,The Glass Menagerie
1584,"Good Morning, Babylon"
1587,Hiding Out
1590,Hollywood Shuffle
1591,Hope and Glory
1597,Hot Pursuit
1603,Housekeeping
1608,Hunk
1617,Innerspace
1639,Ironweed
1645,Ishtar
1655,Jaws: The Revenge
1665,Leonard Part 6
1676,Less Than Zero
1681,Like Father Like Son
1682,The Lost Boys
1690,Made in Heaven
1704,Maid to Order
1721,Making Mr. Right
1732,Mannequin
1748,Masters of the Universe
1753,Million Dollar Mystery
1754,The Monster Squad
1756,A Month in the Country
1762,Morgan Stewart's Coming Home
1771,My Demon Lover
1777,No Man's Land
1779,North Shore
1792,Head Over Heels
1799,Left Behind
1801,Valentine
1805,In the Mood for Love
1835,Fever
1837,The Million Dollar Hotel
1866,Nico and Dani
1875,Hannibal
1876,Saving Silverman
1885,Signs & Wonders
1887,The Taste of Others
1909,Vatel
1917,Down to Earth
1920,Recess: School's Out
1923,Sweet November
1954,Company Man
1961,The Price of Milk
1968,Monkeybone
1970,3000 Miles to Graceland
1973,The Widow of Saint-Pierre
1994,The Mexican
1995,See Spot Run
1997,Carman: The Champion
1998,The Caveman's Valentine
2003,"Me, You, Them"
2004,Series 7: The Contenders
2011,15 Minutes
2012,Get Over It
2028,Blow Dry
2054,Hit and Runway
2060,Long Night's Journey Into Day
2076,Simon Magus
2083,When Brendan Met Trudy
2092,Avalon
2100,Gray's Anatomy
2115,Madadayo
2119,The Mirror Crack'd
2121,Of Mice and Men
2137,Pixote
2140,Reform School Girls
2141,Tapeheads
2143,Tuff Turf
2148,The Unbelievable Truth
2149,The Bishop's Wife
2153,Elvis That's the Way It Is
2160,The Fortune Cookie
2161,Lilies of the Field
2167,Hans Christian Andersen
2174,The Greatest Story Ever Told
2231,Elmer Gantry
2273,Alfie
2278,Demetrius and the Gladiators
2288,The Fantasticks
2291,I Know Where I'm Going!
2294,The Abominable Dr. Phibes
2297,"Die, Monster, Die!"
2298,Real Life
2302,Battle Beyond the Stars
2313,Death Warrant
2322,Double Impact
2328,The End
2334,Fuzz
2335,Harley Davidson and the Marlboro Man
2353,Losin' It
2355,Mermaids
2373,The Mighty Quinn
2387,Unmade Beds
2393,Rated X
2394,Manhunter
2395,Reversal of Fortune
2401,Death on the Nile
2402,DeepStar Six
2403,Revenge of the Nerds
2407,Revenge of the Nerds II: Nerds in Paradise
2409,Longtime Companion
2410,4 Little Girls
2411,River's Edge
2421,Girls Just Want to Have Fun
2423,The Longest Yard
2428,Necessary Roughness
2429,C.H.U.D.
2455,Enemy at the Gates
2456,Exit Wounds
2470,The Dish
2471,Memento
2476,The Brothers
2478,Heartbreakers
2490,Say It Isn't So
2501,Too Much Sleep
2502,Someone Like You...
2506,Spy Kids
2513,Tomcats
2514,The Tailor of Panama
2516,Amores perros
2517,Keep the River on Your Right: A Modern Cannibal Tale
2539,The Gleaners & I
2542,Along Came a Spider
2548,Blow
2549,Just Visiting
2568,Pokémon: Spell of the Unknown
2571,Beautiful Creatures
2572,Brigham City
2599,The Day I Became a Woman
2606,Shadow Magic
2617,Bridget Jones's Diary
2628,Joe Dirt
2640,Josie and the Pussycats
2641,Kingdom Come
2642,The Body
2643,Chopper
2662,The Circle
2681,Lakeboat
2683,Crocodile Dundee in Los Angeles
2694,Freddy Got Fingered
2700,The Center of the World
2701,The Girl
2706,The Low Down
2709,The Luzhin Defence
2710,The Visit
2713,Lilies
2716,Scarface
2717,Days of Wine and Roses
2719,Driven
2720,The Forsaken
2722,One Night at McCool's
2723,Town & Country
2735,Rat
2746,The Mummy Returns
2747,Eureka
2761,Tuvalu
2762,Under the Sand
2779,Cleopatra
2791,Krull
2793,Lost in America
2797,The Lost World
2798,Triumph of the Will
2799,True Believer
2804,The World According to Garp
2805,Candy
2808,Fellini Satyricon
2836,Roma
2840,Frankie and Johnny
2841,Frankie and Johnny
2842,A Home of Our Own
2858,Paris When It Sizzles
2860,Pola X
2867,City of Women
2868,For the Boys
2908,Nine to Five
2916,Norma Rae
2918,Summer Rental
2922,"The 5,000 Fingers of Dr. T."
2951,Catchfire
2953,Love Story
2959,Pelle the Conqueror
2965,Rififi
2985,A Knight's Tale
2986,Bread and Roses
2987,Calle 54
2992,The King Is Alive
2995,Sordid Lives
2997,Startup.com
3020,Angel Eyes
3033,Shrek
3034,Fast Food Fast Women
3052,Moulin Rouge!
3081,Little Brothers
3082,Pearl Harbor
3087,Bloody Angels
3114,Himalaya
3117,The Man Who Cried
3120,Our Song
3147,Gabriela
3175,Ice Castles
3210,Love Potion No. 9
3213,Postcards from the Edge
3243,Apache
3247,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson"
3250,City Slickers
3253,Eight Men Out
3254,The Horse Soldiers
3255,The Kentuckian
3258,La Notte
3264,Mississippi Burning
3268,The Magnificent Seven
3300,Return of the Seven
3301,Rio Bravo
3316,The Scarlet Empress
3327,Semi-Tough
3354,Suspect
3355,Throw Momma from the Train
3358,Yi Yi
3386,Midnight Madness
3396,Nightwatch
3397,The Sand Pebbles
3401,Twelve O'Clock High
3409,Von Ryan's Express
3438,The Animal
3439,What's the Worst That Could Happen?
3440,Big Eden
3441,Evolution
3448,Swordfish
3450,The Anniversary Party
3471,Bride of the Wind
3477,Divided We Fall
3481,Whatever Happened to Harold Smith?
3508,Catch-22
3510,Forgotten Silver
3527,Point Break
3534,Shag
3552,Uncommon Valor
3555,Unlawful Entry
3578,Youngblood
3591,Gentlemen Prefer Blondes
3593,How to Marry a Millionaire
3617,Macabre
3618,The Seven Year Itch
3623,There's No Business Like Show Business
3624,Tootsie
3671,The Boys Next Door
3681,Too Late the Hero
3686,The Trio
3697,Pavilion of Women
3698,Atlantis: The Lost Empire
3699,Lara Croft: Tomb Raider
3709,Dr. Dolittle 2
3740,The Fast and the Furious
3745,A.I. Artificial Intelligence
3752,Baby Boy
3753,Crazy/Beautiful
3755,Pootie Tang
3774,Snow days
3791,Funny Felix
3793,Down from the Mountain
3809,Russian Doll
3826,Sexy Beast
3827,"South of Heaven, West of Hell"
3840,The Princess and the Warrior
3857,The Closet
3863,Wolves
3864,The Crimson Rivers
3877,Lumumba
3882,Pandaemonium
3897,Cats & Dogs
3905,Kiss of the Dragon
3911,Scary Movie 2
3916,Lost and Delirious
3917,Baise-moi
3918,The Vertical Ray of the Sun
3928,Alice
3948,Another Woman
3949,Beach Blanket Bingo
3956,Big Deal on Madonna Street
3969,The Cannonball Run
3979,Cannonball Run II
3981,Speed Zone
3986,Diary of a Chambermaid
3988,Donovan's Brain
3994,Donovan's Reef
3997,Dr. Goldfoot and the Bikini Machine
4002,House of Usher
4006,Faust
4015,The Last Laugh
4016,The Man Who Shot Liberty Valance
4018,Salvador
4022,September
4027,Shadows and Fog
4030,Something Wild
4033,The Sons of Katie Elder
4040,The Thing with Two Heads
4084,Village of the Giants
4085,X: The Man with the X-Ray Eyes
4102,Nice Dreams
4105,The Day the Earth Caught Fire
4128,The House by the Cemetery
4142,Things Are Tough All Over
4159,All That Heaven Allows
4164,The Barefoot Contessa
4213,The Blackout
4223,Cries and Whispers
4226,The Entertainer
4231,The Garden of the Finzi-Continis
4233,Howling III: The Marsupials
4266,Kiss Me Deadly
4270,The Lion in Winter
4275,The Misfits
4306,Moby Dick
4310,Popcorn
4343,Rembrandt
4367,Sweet Smell of Success
4370,Written on the Wind
4388,The 10th Victim
4446,Colonel Redl
4448,Obsession
4489,Suspiria
4498,Fist of Fury
4541,Christiane F.
4553,The Big Boss
4571,Game of Death
4623,The Last Dragon
4630,Outland
4638,The Way of the Dragon
4643,T-Rex: Back to the Cretaceous
4654,Final Fantasy: The Spirits Within
4679,Legally Blonde
4682,The Score
4701,Adanggaman
4718,Bully
4720,Jump Tomorrow
4725,Made
4734,Michael Jordan to the Max
4744,More
4756,Thrill Ride: The Science of Fun
4758,Haunted Castle
4774,All Access: Front Row. Backstage. Live!
4776,Africa: The Serengeti
4815,Alaska: Spirit of the Wild
4816,Encounter in the Third Dimension
4844,Siegfried & Roy: The Magic Box
4865,18 Again!
4876,1969
4878,The Accidental Tourist
4886,The Accused
4890,Above the Law
4903,The Adventures of Baron Munchausen
4950,Apartment Zero
4958,Appointment with Death
4963,Ariel
4967,Arthur 2: On the Rocks
4974,Bad Dreams
4975,Bat*21
4986,Beaches
4993,The Beast of War
4994,Big Business
5025,Big Top Pee-wee
5055,Biloxi Blues
5060,Bird
5064,The Blob
5065,The Boost
5103,"Bright Lights, Big City"
5107,Caddyshack II
5110,Camille Claudel 1915
5127,Casual Sex?
5128,Clean and Sober
5146,Cocktail
5152,Colors
5171,Coming to America
5212,The Couch Trip
5218,Criminal Law
5219,Critters
5254,Critters 2
5267,Critters 3
5293,Crossing Delancey
5294,D.O.A.
5313,Dead Heat
5349,The Dead Pool
5377,Dirty Rotten Scoundrels
5378,Drowning by Numbers
5400,"Elvira, Mistress of the Dark"
5418,Ernest Saves Christmas
5419,Everybody's All-American
5433,Feds
5438,For Keeps
5445,Frantic
5459,Fresh Horses
5460,Gorillas in the Mist
5463,The Great Outdoors
5464,Heartbreak Hotel
5472,High Spirits
5478,Hot to Trot
5502,The House on Carroll Street
5505,Howling IV: The Original Nightmare
5507,Imagine: John Lennon
5528,Johnny Be Good
5574,Lady in White
5589,The Lair of the White Worm
5609,The Land Before Time
5620,License to Drive
5621,Little Nikita
5629,Masquerade
5665,The Milagro Beanfield War
5669,Moon Over Parador
5673,Moving
5679,My Stepmother is an Alien
5691,A Night in the Life of Jimmy Reardon
5765,Off Limits
5784,Bagdad Cafe
5785,Permanent Record
5804,Red Heat
5843,Return of the Living Dead Part II
5881,The Return of the Living Dead
5883,Return to Snowy River
5944,The Man from Snowy River
5945,Rocket Gibraltar
5952,Running on Empty
5956,Salome's Last Dance
5969,Salsa
5970,Satisfaction
5995,The Serpent and the Rainbow
6014,Shakedown
6040,Shoot to Kill
6058,Short Circuit 2
6059,Short Circuit
6156,The Vanishing
6157,Stormy Monday
6166,Sunset
6186,Sweet Hearts Dance
6187,Switching Channels
6213,The Telephone
6250,Tetsuo: The Iron Man
6281,They Live
6287,To Kill a Priest
6290,Torch Song Trilogy
6298,Track 29
6323,Tucker: The Man and His Dream
6333,Twins
6365,Vice Versa
6373,Watchers
6377,Waxwork
6379,Without a Clue
6502,Young Einstein
6534,Always
6537,American Ninja
6541,American Ninja 2: The Confrontation
6548,American Ninja 3: Blood Hunt
6565,Best of the Best 2
6586,The Big Picture
6615,Bill & Ted's Excellent Adventure
6659,Black Rain
6664,Blaze
6695,Blind Fury
6707,Breaking In
6711,C.H.U.D. II: Bud the Chud
6731,Casualties of War
6751,Chances Are
6754,Cookie
6764,Cyborg
6870,Dad
6874,Dead Bang
6880,Disorganized Crime
6890,Dream a Little Dream
6934,The Dream Team
6936,A Dry White Season
6950,Earth Girls Are Easy
7153,Eddie and the Cruisers II: Eddie Lives!
7158,Eddie and the Cruisers
7173,Enemies: A Love Story
7254,Erik the Viking
7263,The Experts
7293,Family Business
7318,Farewell to the King
7325,Fat Man and Little Boy
7360,The Girl in a Swing
7369,Gleaming the Cube
7373,Going Overboard
7376,Great Balls of Fire!
7387,Gross Anatomy
7438,Happy Together
7449,Harlem Nights
7454,Her Alibi
7458,Homer and Eddie
8361,How to Get Ahead in Advertising
8369,Immediate Family
8371,In Country
8528,An Innocent Man
8529,Jacknife
8533,The January Man
8640,Johnny Handsome
8641,Jesus of Montreal
8665,K-9
8730,Kickboxer
8746,Last Exit to Brooklyn
8783,Lean On Me
8807,Let It Ride
8810,Leviathan
8814,Little Monsters
8815,Lock Up
8827,Look Who's Talking
8830,Loverboy
8835,Major League
8836,Meet the Feebles
8860,Millennium
8861,Miracle Mile
8865,Miss Firecracker
8870,New York Stories
8874,Next of Kin
8907,No Holds Barred
8917,Old Gringo
8918,The Package
8937,Parents
8947,Penn & Teller Get Killed
8949,Pink Cadillac
8950,The Punisher
8957,Red Scorpion
8961,Jurassic Park III
8968,America's Sweethearts
9004,Brother
25835,Ghost World
27434,Hedwig and the Angry Inch
27618,Planet of the Apes
27706,Bread and Tulips
27788,Cure
27822,Greenfingers
27837,Jackpot
30707,The Monkey's Mask
30894,Wet Hot American Summer
31424,Relentless
31429,Renegades
31431,The Return of Swamp Thing
32011,The Return of the Musketeers
32019,Road House
32587,Romero
32598,Rosalie Goes Shopping
33004,Rude Awakening
33085,Santa Sangre
33162,Scandal
33164,Scenes from the Class Struggle in Beverly Hills
33437,Sea of Love
33493,"See No Evil, Hear No Evil"
33834,She's Out of Control
34072,Shirley Valentine
34162,Shocker
34323,Skin Deep
34534,Slaves of New York
35957,Some Girls
36401,Stepfather II: Make Room For Daddy
36509,The Stepfather
36519,Sweetie
37380,The Tall Guy
37382,Tango & Cash
37720,Tap
37727,Three Fugitives
37729,Troop Beverly Hills
37733,Turner & Hooch
39400,UHF
39427,Uncle Buck
40614,Vampire's Kiss
40723,The War of the Roses
41566,Warlock
41569,The Wizard
42011,Worth Winning
42013,Warlock: The Armageddon
42723,Weekend at Bernie's II
1,Billy Liar
17,Black Robe
25,The Cat o' Nine Tails
34,The Cotton Club
36,Def-Con 4
50,The Hotel New Hampshire
58,Idiot Box
80,Left Luggage
111,Who'll Stop the Rain
154,"Zorro, The Gay Blade"
164,Basket Case
215,Orphans
296,Original Sin
318,The Princess Diaries
356,Rush Hour 2
357,Thomas in Love
377,Chocolat
457,Hatari!
480,La Cage aux folles
523,La Cage aux folles II
527,Liebestraum
535,Marat/Sade
541,Paint Your Wagon
593,The Shootist
608,Theremin: An Electronic Odyssey
648,The Wild Child
745,Altered States
858,Any Which Way You Can
898,The Awakening
899,Bad Timing
900,The Big Brawl
902,American Pie 2
904,Osmosis Jones
905,The Others
908,American Outlaws
909,All Over the Guy
910,The Deep End
911,On the Edge
912,Session 9
914,The Turandot Project
915,Captain Corelli's Mandolin
918,Rat Race
919,Aberdeen
920,Innocence
922,Bubble Boy
923,The Curse of the Jade Scorpion
926,Jay and Silent Bob Strike Back
928,Ghosts of Mars
930,Summer Catch
933,An American Rhapsody
942,Happy Accidents
945,Lisa Picard Is Famous
953,Maybe Baby
969,Together
973,Punks
1010,Tortilla Soup
1028,Jeepers Creepers
1035,O
1041,Waking Up in Reno
1073,Speedway Junky
1084,3 Ninjas
1086,3 Ninjas Kick Back
1094,3 Ninjas Knuckle Up
1104,The Hunter
1148,Maniac
1178,Vamp
1179,The Wicker Man
1183,Wish Upon a Star
1186,The Musketeer
1193,Rock Star
1196,Soul Survivors
1197,Two Can Play That Game
1198,Bounce: Behind The Velvet Rope
1207,Diamond Men
1213,Djomeh
1219,The Iron Ladies
1221,Kill Me Later
1225,L.I.E.
1226,Our Lady of the Assassins
1228,Abbott and Costello Meet the Mummy
1230,"Dr. Mabuse, the Gambler"
1231,Into the Arms of Strangers: Stories of the Kindertransport
1244,The Glass House
1247,Hardball
1250,Dinner Rush
1252,Haiku Tunnel
1265,Big Trouble
1266,Glitter
1267,Training Day
1270,The American Astronaut
1276,Children Underground
1277,Go Tigers!
1284,Liam
1288,Megiddo: The Omega Code 2
1299,Sidewalks of New York
1358,The Endurance: Shackleton's Legendary Antarctic Expedition
1617,The French Lieutenant's Woman
1639,The Great Silence
1673,The Legend of Hell House
1674,Little Man Tate
1699,Moscow Does Not Believe in Tears
1704,Phantom of the Paradise
1721,The Return of a Man Called Horse
1784,Valdez Is Coming
1873,13 Ghosts
1912,Montenegro
1935,Opera
1936,Father Goose
1938,The Grass Is Greener
1939,A Hole in the Head
1944,Indiscreet
1945,"It's a Mad, Mad, Mad, Mad World"
1946,King Solomon's Mines
1947,The Little Foxes
1950,Operation Petticoat
1952,Play Misty for Me
1959,Pocketful of Miracles
1961,Sayonara
2013,The Shop on Main Street
2019,Spring Break
2020,The Vanishing
2028,Silkwood
2065,I Never Promised You a Rose Garden
2070,Quadrophenia
2130,SpaceCamp
2132,When Worlds Collide
2186,Don't Say a Word
2202,Hearts in Atlantis
2203,Zoolander
2243,Born Romantic
2248,Extreme Days
2289,Va Savoir (Who Knows?)
2300,Won't Anybody Listen
2303,Joy Ride
2357,Max Keeble's Big Move
2395,Serendipity
2396,Grateful Dawg
2502,La Cienaga
2612,The Big Red One
2648,The Boogey Man
2686,The Party
2689,Lady in a Cage
2692,Brubaker
2724,Can't Stop the Music
2732,Carny
2762,The Changeling
2763,Cheech & Chong's Next Movie
2804,Coal Miner's Daughter
2858,The Competition
2859,Cruising
2918,D.O.A.
2919,Death Ship
2927,The Last Metro
2935,Divine Madness
2941,The Dogs of War
2961,The Learning Curve
2971,Bandits
2987,Corky Romano
2997,Iron Monkey
3006,Fat Girl
3061,Mulholland Drive
3089,My First Mister
3095,Spriggan
3111,Things Behind the Sun
3114,Bones
3152,Brannigan
3157,Clambake
3176,Dirty Harry
3196,Destiny in Space
3198,Fiddler on the Roof
3251,Hail Columbia!
3334,Kansas
3359,Making the Grade
3363,Mission to Mir
3364,Not Without My Daughter
3435,Female Trouble
3467,Titanica
3468,From Hell
3475,The Last Castle
3543,Riding in Cars with Boys
3545,Bangkok Dangerous
3549,Burnt Money
3554,Dancing at the Blue Iguana
3578,Focus
3606,Intimacy
3685,Waking Life
3730,K-PAX
3735,On the Line
3741,Thir13en Ghosts
3897,Better Than Sex
4022,Donnie Darko
4027,High Heels and Low Lifes
4037,Life as a House
4061,The Man Who Wasn't There
4226,Ouch
4246,The Town Is Quiet
4361,Trembling Before G-d
4372,Domestic Disturbance
4642,"Monsters, Inc."
4857,The One
4963,Tape
4995,Heist
5015,Shallow Hal
5418,King of the Jungle
5693,Maze
5707,When a Stranger Calls
5989,Timerider: The Adventure of Lyle Swann
6539,The Wash
6711,Harry Potter and the Philosopher's Stone
6874,The Fluffer
261,Novocaine
318,Black Knight
520,Out Cold
1381,Spy Game
2033,The Devil's Backbone
2563,In the Bedroom
2581,The Way We Laughed
3189,Hell Up In Harlem
3565,Bucktown
4014,Across 110th Street
4161,Le Petit Soldat
4993,The Incredible Shrinking Woman
5380,Katie Tippel
5952,Jabberwocky
7153,Funny Girl
7173,Circus of Horrors
7381,Breathless
31658,The Beastmaster
37729,Midway
54259,MacArthur
55267,The Young Lions
56152,Subway
56757,"Now, Voyager"
58347,Little Women
62155,Halls of Montezuma
81834,Guadalcanal Diary
81845,Anzio
82152,The Cheap Detective
83349,Everybody's Famous!
84601,The Last Wave
85367,That Obscure Object of Desire
85397,The Toy
85510,Funeral in Berlin
86190,Don't Go in the House
86332,Dressed to Kill
86548,The Earthling
86880,The Exterminator
87232,The Falls
1,Fame
2,Fatso
10,The Aviator's Wife
19,The Final Countdown
32,The First Deadly Sin
34,Flash Gordon
39,The Angry Red Planet
47,At the Earth's Core
50,Empire of the Ants
70,The Enforcer
104,An Eye for an Eye
110,The Gauntlet
111,I Bury the Living
112,Invasion U.S.A.
145,Lone Wolf McQuade
151,Lord of the Flies
153,Morons from Outer Space
160,The People That Time Forgot
163,Ocean's Eleven
165,The Sicilian
168,The Stunt Man
172,Sudden Impact
173,Behind Enemy Lines
185,The Affair of the Necklace
196,The Independent
208,Porn Star: The Legend of Ron Jeremy
223,Texas Rangers
231,Ocean's Eleven
235,Baran
253,The Business of Strangers
260,The Incredible Shrinking Man
265,No Man's Land
288,Piñero
293,And Then There Were None
296,The Blue Angel
316,Moscow on the Hudson
317,The Owl and the Pussycat
329,Amélie
333,Not Another Teen Movie
338,Vanilla Sky
344,Iris
349,Kandahar
353,Lantana
356,The Royal Tenenbaums
364,Bill & Ted's Bogus Journey
367,Clockwise
368,The Crawling Eye
370,The Holcroft Covenant
377,Morgan: A Suitable Case for Treatment
380,Sheena
410,Silent Rage
420,Spacehunter: Adventures in the Forbidden Zone
432,White Water Summer
434,How High
442,Jimmy Neutron: Boy Genius
455,Joe Somebody
466,Kate & Leopold
480,The Lord of the Rings: The Fellowship of the Ring
485,The Majestic
500,A Beautiful Mind
509,Little Otik
520,The Convent
527,The Defiant Ones
541,Dodsworth
543,Medium Cool
551,Sahara
553,Fritz the Cat
587,The Nine Lives of Fritz the Cat
588,The Party
589,Separate Tables
590,Sex and Zen
592,Topkapi
593,Witness for the Prosecution
595,Ali
608,Black Hawk Down
610,Charlotte Gray
648,Yentl
653,Gosford Park
733,I Am Sam
741,Monster's Ball
750,The Shipping News
778,The Big Heat
780,Motorama
784,Queen Bee
786,Silent Trigger
799,Murder by Death
832,The Servant
858,The Waterdance
899,Come Undone
903,Orange County
908,Brotherhood of the Wolf
912,Another 48 Hrs.
913,What Time Is It There?
919,China Moon
920,The Umbrella Woman
923,Maria's Lovers
953,Romantic Comedy
968,The Russia House
1028,Truly Madly Deeply
1036,Wuthering Heights
